Date,Open,High,Low,Close,Adj Close,Volume
2021-06-15,17.059999,17.416000,16.974001,17.378000,16.766676,16234024
2021-06-16,17.406000,17.610001,17.238001,17.294001,16.685633,11460415
2021-06-17,17.250000,17.686001,17.222000,17.226000,16.620024,14573441
2021-06-18,17.200001,17.236000,16.510000,16.670000,16.083582,26126756
2021-06-21,16.472000,16.898001,16.254000,16.796000,16.205151,10311343
2021-06-22,17.070000,17.174000,16.944000,17.124001,16.521612,11459340
2021-06-23,17.195999,17.664000,17.125999,17.364000,16.753170,16066517
2021-06-24,17.400000,17.591999,17.275999,17.434000,16.820705,10117584
2021-06-25,17.546000,17.650000,17.464001,17.540001,16.922977,10795661
2021-06-28,17.514000,17.576000,16.934000,16.941999,16.346014,12737360
2021-06-29,16.941999,17.208000,16.884001,16.997999,16.400043,8324182
2021-06-30,16.952000,17.146000,16.792000,17.004000,16.405834,8723818
2021-07-01,17.100000,17.548000,17.044001,17.455999,16.841930,14823943
2021-07-02,17.462000,17.510000,17.247999,17.320000,16.710716,7911794
2021-07-05,17.332001,17.548000,17.254000,17.521999,16.905611,7657681
2021-07-06,17.690001,17.823999,17.122000,17.164000,16.560204,14661785
2021-07-07,17.500000,17.740000,16.959999,17.056000,16.456003,17762516
2021-07-08,17.000000,17.094000,16.660000,17.094000,16.492668,14172428
2021-07-09,17.072001,17.246000,16.872000,17.224001,16.618093,10078228
2021-07-12,17.204000,17.268000,16.955999,17.162001,16.558277,7003780
2021-07-13,17.240000,17.360001,17.046000,17.080000,16.479160,8517190
2021-07-14,17.040001,17.426001,17.011999,17.030001,16.430920,9404194
2021-07-15,16.827999,16.827999,16.472000,16.658001,16.072006,13220988
2021-07-16,16.606001,16.834000,16.384001,16.497999,15.917631,12382911
2021-07-19,16.200001,16.322001,15.582000,15.694000,15.141917,20531029
2021-07-20,15.800000,15.978000,15.458000,15.750000,15.195946,12331745
2021-07-21,15.770000,16.368000,15.704000,16.271999,15.699583,11198898
2021-07-22,16.299999,16.406000,16.049999,16.094000,15.527845,7527951
2021-07-23,16.191999,16.360001,16.035999,16.129999,15.562578,6997734
2021-07-26,16.000000,16.650000,15.912000,16.570000,15.987099,10444925
2021-07-27,16.598000,16.686001,16.406000,16.615999,16.031483,9659994
2021-07-28,16.610001,16.760000,16.568001,16.712000,16.124105,8127405
2021-07-29,17.052000,17.549999,17.052000,17.323999,16.714575,22147988
2021-07-30,17.160000,17.344000,17.068001,17.091999,16.490736,13107466
2021-08-02,17.233999,17.490000,17.158001,17.158001,16.554419,11242983
2021-08-03,17.200001,17.612000,17.156000,17.520000,16.903681,16638074
2021-08-04,17.549999,17.594000,17.170000,17.350000,16.739662,10762150
2021-08-05,17.180000,17.600000,17.180000,17.572001,16.953854,10689136
2021-08-06,17.496000,17.660000,17.424000,17.628000,17.007883,7608303
2021-08-09,17.502001,17.591999,17.313999,17.488001,16.872808,10957205
2021-08-10,17.483999,17.648001,17.403999,17.615999,16.996304,11353491
2021-08-11,17.660000,17.778000,17.615999,17.766001,17.141029,9420361
2021-08-12,17.642000,17.670000,17.389999,17.440001,17.056919,8815796
2021-08-13,17.370001,17.412001,17.230000,17.288000,16.908257,6733291
2021-08-16,17.070000,17.077999,16.740000,16.898001,16.526823,11047100
2021-08-17,16.802000,17.216000,16.726000,17.134001,16.757641,8995526
2021-08-18,17.052000,17.080000,16.906000,17.066000,16.691132,7279193
2021-08-19,16.610001,16.702000,16.288000,16.326000,15.967387,17292745
2021-08-20,16.350000,16.445999,16.252001,16.378000,16.018244,10349376
2021-08-23,16.559999,16.809999,16.417999,16.760000,16.391853,10244389
2021-08-24,16.850000,16.931999,16.742001,16.850000,16.479877,8357583
2021-08-25,16.862000,16.906000,16.757999,16.844000,16.474009,8489198
2021-08-26,16.764000,16.968000,16.714001,16.830000,16.460316,6803819
2021-08-27,16.850000,17.100000,16.812000,17.080000,16.704824,7610197
2021-08-30,17.106001,17.129999,16.950001,17.011999,16.638317,4560354
2021-08-31,16.972000,17.052000,16.771999,16.823999,16.454447,8784351
2021-09-01,16.954000,17.076000,16.716000,16.716000,16.348820,8245329
2021-09-02,16.709999,17.132000,16.684000,17.090000,16.714605,8921033
2021-09-03,17.010000,17.094000,16.841999,16.844000,16.474009,7494534
2021-09-06,16.854000,16.964001,16.827999,16.927999,16.556162,5001878
2021-09-07,16.914000,17.056000,16.840000,16.910000,16.538559,5964349
2021-09-08,16.870001,17.046000,16.666000,16.820000,16.450535,8846877
2021-09-09,16.667999,16.826000,16.544001,16.708000,16.340996,10185431
2021-09-10,16.798000,16.850000,16.653999,16.728001,16.360558,7683423
2021-09-13,16.730000,17.176001,16.730000,17.139999,16.763506,13106415
2021-09-14,17.146000,17.346001,17.020000,17.094000,16.718517,10926397
2021-09-15,17.049999,17.488001,17.049999,17.438000,17.054960,17755959
2021-09-16,17.500000,17.646000,17.266001,17.299999,16.919991,12808190
2021-09-17,17.400000,17.466000,17.106001,17.181999,16.804583,17070604
2021-09-20,16.945999,17.004000,16.736000,16.902000,16.530735,13885365
2021-09-21,17.162001,17.764000,17.162001,17.468000,17.084303,21473663
2021-09-22,17.624001,17.898001,17.601999,17.780001,17.389448,13064306
2021-09-23,17.886000,18.000000,17.760000,17.972000,17.577232,12698669
2021-09-24,17.997999,18.044001,17.802000,17.992001,17.596792,10942816
2021-09-27,18.186001,18.860001,18.177999,18.860001,18.445726,24952597
2021-09-28,19.030001,19.459999,19.002001,19.170000,18.748917,30740968
2021-09-29,18.980000,19.274000,18.658001,19.257999,18.834982,18662960
2021-09-30,19.299999,19.580000,19.180000,19.431999,19.005159,18766920
2021-10-01,19.170000,19.594000,19.094000,19.426001,18.999294,14434895
2021-10-04,19.440001,19.974001,19.362000,19.766001,19.331825,15888646
2021-10-05,19.788000,20.215000,19.732000,20.150000,19.707390,18458426
2021-10-06,20.145000,20.145000,19.546000,19.587999,19.157734,19374442
2021-10-07,19.718000,19.903999,19.268000,19.840000,19.404200,16111294
2021-10-08,20.000000,20.350000,19.927999,20.260000,19.814974,14593329
2021-10-11,20.395000,20.695000,20.379999,20.555000,20.103495,13481984
2021-10-12,20.375000,20.594999,20.260000,20.500000,20.049702,11032108
2021-10-13,20.415001,20.445000,20.129999,20.375000,19.927448,13553851
2021-10-14,20.565001,20.895000,20.535000,20.660000,20.206186,12912513
2021-10-15,20.900000,21.135000,20.860001,21.075001,20.612072,15477282
2021-10-18,21.150000,21.235001,20.940001,21.000000,20.538719,10344937
2021-10-19,21.000000,21.190001,20.930000,21.190001,20.724546,10468436
2021-10-20,21.115000,21.385000,21.000000,21.280001,20.812571,11876487
2021-10-21,21.110001,21.230000,20.910000,20.940001,20.480038,9431244
2021-10-22,20.900000,21.115000,20.809999,20.820000,20.362671,8689395
2021-10-25,20.945000,21.225000,20.895000,21.155001,20.690315,9157624
2021-10-26,21.100000,21.290001,21.004999,21.145000,20.680534,7696925
2021-10-27,21.000000,21.110001,20.805000,20.985001,20.524048,12146902
2021-10-28,20.639999,20.900000,20.010000,20.305000,19.858986,24233687
2021-10-29,20.065001,20.420000,19.898001,19.968000,19.529387,18766920
2021-11-01,19.930000,20.100000,19.827999,19.931999,19.494177,13626112
2021-11-02,19.900000,19.900000,19.464001,19.614000,19.183165,14632086
2021-11-03,19.538000,19.598000,19.208000,19.340000,18.915182,12563489
2021-11-04,19.350000,19.733999,19.348000,19.532000,19.102964,13152995
2021-11-05,19.410000,19.868000,19.364000,19.790001,19.355299,9943022
2021-11-08,19.910000,20.135000,19.785999,19.836000,19.400288,11126012
2021-11-09,19.816000,19.996000,19.563999,19.704000,19.271189,8638753
2021-11-10,19.840000,19.983999,19.606001,19.761999,19.327911,13899514
2021-11-11,19.403999,19.570000,19.306000,19.506001,19.312073,9856969
2021-11-12,19.412001,19.480000,19.186001,19.292000,19.100199,9057164
2021-11-15,19.299999,19.768000,19.298000,19.742001,19.545725,12801005
2021-11-16,19.864000,20.305000,19.836000,20.129999,19.929867,15198638
2021-11-17,20.075001,20.240000,19.902000,20.125000,19.924917,9675739
2021-11-18,19.860001,19.892000,19.582001,19.746000,19.549686,9327393
2021-11-19,19.884001,20.010000,19.108000,19.162001,18.971493,15331750
2021-11-22,19.124001,19.350000,18.836000,19.238001,19.046738,11237639
2021-11-23,19.082001,19.586000,18.986000,19.445999,19.252666,10225709
2021-11-24,19.535999,19.813999,19.440001,19.709999,19.514042,9445487
2021-11-25,19.722000,19.726000,19.492001,19.606001,19.411077,7060855
2021-11-26,18.700001,18.738001,18.142000,18.362000,18.179445,23108345
2021-11-29,18.840000,19.288000,18.662001,18.854000,18.666553,13969160
2021-11-30,18.406000,18.722000,18.202000,18.580000,18.395277,18838239
2021-12-01,18.903999,19.191999,18.848000,18.941999,18.753677,12594694
2021-12-02,18.639999,19.340000,18.608000,19.236000,19.044756,15675985
2021-12-03,19.538000,19.658001,19.313999,19.358000,19.165543,13022126
2021-12-06,19.500000,19.922001,19.500000,19.760000,19.563547,13173540
2021-12-07,19.950001,20.135000,19.826000,19.968000,19.769478,12978670
2021-12-08,19.826000,19.952000,19.576000,19.768000,19.571466,11013211
2021-12-09,19.690001,19.775999,19.340000,19.538000,19.343754,8399501
2021-12-10,19.389999,19.724001,19.340000,19.436001,19.242767,7732277
2021-12-13,19.502001,19.544001,18.934000,18.962000,18.773479,9550917
2021-12-14,18.910000,19.188000,18.865999,19.077999,18.888327,11288392
2021-12-15,18.927999,19.011999,18.686001,18.757999,18.571508,10273542
2021-12-16,19.048000,19.250000,18.969999,19.166000,18.975452,8881268
2021-12-17,18.920000,19.063999,18.646000,18.796000,18.609129,13059328
2021-12-20,18.205999,18.507999,18.110001,18.459999,18.276470,10921881
2021-12-21,18.670000,19.058001,18.577999,19.038000,18.848724,9352072
2021-12-22,19.038000,19.170000,18.906000,19.170000,18.979412,6641870
2021-12-23,19.270000,19.672001,19.218000,19.496000,19.302172,9396252
2021-12-24,19.378000,19.591999,19.350000,19.438000,19.244747,1984447
2021-12-27,19.350000,19.455999,19.150000,19.455999,19.262568,4758734
2021-12-28,19.450001,19.660000,19.414000,19.483999,19.290289,4847820
2021-12-29,19.563999,19.830000,19.290001,19.346001,19.153664,9203458
2021-12-30,19.340000,19.469999,19.274000,19.296000,19.104158,5265100
2021-12-31,19.270000,19.420000,19.219999,19.309999,19.118019,2680886
2022-01-03,19.348000,19.785999,19.322001,19.684000,19.488302,7470314
2022-01-04,19.820000,20.510000,19.775999,20.395000,20.192234,17231994
2022-01-05,20.410000,20.705000,20.344999,20.615000,20.410046,8708186
2022-01-06,20.330000,20.815001,20.240000,20.575001,20.370443,8789332
2022-01-07,20.635000,20.770000,20.459999,20.770000,20.563505,9492906
2022-01-10,20.850000,21.115000,20.660000,20.730000,20.523903,13329625
2022-01-11,20.799999,21.105000,20.610001,21.094999,20.885273,10217278
2022-01-12,21.260000,21.695000,21.225000,21.645000,21.429806,14652213
2022-01-13,21.590000,21.709999,21.459999,21.620001,21.405054,8633551
2022-01-14,21.635000,21.924999,21.555000,21.764999,21.548613,10586275
2022-01-17,21.910000,22.065001,21.715000,22.059999,21.840679,9554477
2022-01-18,22.135000,22.594999,22.065001,22.440001,22.216902,13935496
2022-01-19,22.440001,22.655001,22.245001,22.445000,22.221851,13543383
2022-01-20,22.465000,22.495001,21.764999,22.129999,21.909983,12479704
2022-01-21,21.860001,21.965000,21.330000,21.615000,21.400103,14162362
2022-01-24,21.520000,21.725000,20.645000,20.754999,20.548653,17755960
2022-01-25,21.090000,21.665001,20.855000,21.635000,21.419905,19875957
2022-01-26,21.985001,22.900000,21.940001,22.900000,22.672327,20974896
2022-01-27,22.540001,23.365000,22.530001,23.045000,22.815887,20495618
2022-01-28,23.059999,23.065001,22.565001,22.795000,22.568373,40748052
2022-01-31,23.000000,23.075001,22.475000,22.570000,22.345610,6505348
2022-02-01,22.650000,23.375000,22.650000,23.375000,23.142607,11802434
2022-02-02,23.420000,23.495001,23.049999,23.225000,22.994097,15836997
2022-02-03,23.600000,23.680000,23.145000,23.315001,23.083202,23773294
2022-02-04,23.674999,24.165001,23.650000,24.080000,23.840597,19119491
2022-02-07,24.110001,24.530001,23.959999,24.395000,24.152466,12705839
2022-02-08,24.320000,24.684999,23.670000,23.705000,23.469324,15392981
2022-02-09,23.740000,24.160000,23.455000,24.035000,23.796043,12520562
2022-02-10,23.650000,24.180000,23.639999,23.950001,23.711889,12367537
2022-02-11,23.750000,24.440001,23.695000,24.309999,24.068310,11237913
2022-02-14,24.280001,24.389999,23.754999,23.959999,23.721788,16885912
2022-02-15,23.895000,24.055000,23.205000,23.610001,23.375271,18103922
2022-02-16,23.730000,24.190001,23.584999,24.139999,23.900000,13678708
2022-02-17,23.889999,23.980000,23.379999,23.615000,23.615000,11430705
2022-02-18,23.545000,23.895000,23.350000,23.434999,23.434999,10415109
2022-02-21,23.400000,23.625000,23.184999,23.340000,23.340000,9029753
2022-02-22,23.315001,23.920000,23.254999,23.389999,23.389999,18396000
2022-02-23,23.350000,23.570000,23.110001,23.230000,23.230000,9973056
2022-02-24,23.180000,24.325001,22.809999,23.395000,23.395000,31553690
2022-02-25,23.200001,23.995001,23.075001,23.855000,23.855000,19701923
2022-02-28,24.040001,24.120001,23.045000,23.565001,23.565001,21507123
2022-03-01,23.285000,23.760000,23.110001,23.405001,23.405001,16563617
2022-03-02,23.594999,24.780001,23.570000,24.594999,24.594999,27846034
2022-03-03,24.790001,25.090000,23.340000,23.340000,23.340000,23036644
2022-03-04,23.235001,23.290001,22.254999,22.254999,22.254999,20276114
2022-03-07,22.485001,24.155001,22.469999,23.915001,23.915001,35639508
2022-03-08,23.830000,24.754999,23.520000,24.490000,24.490000,24532677
2022-03-09,24.750000,24.830000,23.625000,23.830000,23.830000,21832518
2022-03-10,23.629999,23.985001,23.205000,23.455000,23.455000,9787756
